"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000108055",817.969071077455,-0.907010638431187,0.0733290773503445,-12.3690447392071,3.84365347888241e-35,4.54765544726793e-34,"SMC3","9126","structural maintenance of chromosomes 3"
"ENSG00000117318",1030.64234133617,0.856009301028601,0.0692078556298644,12.3686725045591,3.86150564989238e-35,4.56511653513719e-34,"ID3","3399","inhibitor of DNA binding 3, HLH protein"
"ENSG00000141441",186.061306629355,2.23259794810758,0.180566432150853,12.3644130390879,4.07174683369221e-35,4.80981207240151e-34,"GAREM1","64762","GRB2 associated regulator of MAPK1 subtype 1"
"ENSG00000167157",490.791742222324,1.12627410887079,0.0911504265485877,12.35621325667,4.50901608199544e-35,5.32208186190086e-34,"PRRX2","51450","paired related homeobox 2"
"ENSG00000168936",919.002666901261,0.877728008453468,0.0710406538252341,12.3552918109784,4.56098108592932e-35,5.37911390422072e-34,"TMEM129","92305","transmembrane protein 129, E3 ubiquitin ligase"
"ENSG00000167881",1488.72727924762,-0.718751174813445,0.0581748959841743,-12.3550057572767,4.57723381703645e-35,5.39397026649807e-34,"SRP68","6730","signal recognition particle 68"
"ENSG00000196611",11751.4587613951,1.43052703325518,0.115840456371814,12.3491142737181,4.92506617466321e-35,5.79923594102003e-34,"MMP1","4312","matrix metallopeptidase 1"
"ENSG00000123473",179.754272317398,-1.88149844154192,0.152401227188249,-12.3456908861886,5.13911757857212e-35,6.04645460560231e-34,"STIL","6491","STIL centriolar assembly protein"
"ENSG00000157110",1962.81987299424,0.667670323959197,0.0540887423220123,12.3439794548057,5.2495670088426e-35,6.17148299987759e-34,"RBPMS","11030","RNA binding protein, mRNA processing factor"
"ENSG00000162576",5438.1255159644,0.516215483131605,0.0418318418467849,12.3402523135921,5.4983307837775e-35,6.4587876101794e-34,"MXRA8","54587","matrix remodeling associated 8"
"ENSG00000175471",88.2467406077237,3.92621260250898,0.318529597108734,12.3260527063949,6.55814078754161e-35,7.69759818451781e-34,"MCTP1","79772","multiple C2 and transmembrane domain containing 1"
"ENSG00000176978",1003.40844289767,0.860462824592247,0.0698265340180134,12.3228631736221,6.82281337520434e-35,8.00189098074443e-34,"DPP7","29952","dipeptidyl peptidase 7"
"ENSG00000145545",565.611970225947,-1.01801991801394,0.0826157971778836,-12.3223397072838,6.86725395192605e-35,8.04761436113717e-34,"SRD5A1","6715","steroid 5 alpha-reductase 1"
"ENSG00000123358",174.323930201218,1.98959612127125,0.16154738470558,12.3158671054768,7.44110728660738e-35,8.71318229417502e-34,"NR4A1","3164","nuclear receptor subfamily 4 group A member 1"
"ENSG00000105204",494.308467906462,1.09249885088491,0.0887876804213155,12.3046220568077,8.55358728716289e-35,1.00079006213165e-33,"DYRK1B","9149","dual specificity tyrosine phosphorylation regulated kinase 1B"
"ENSG00000164176",4146.72382735486,0.670933549714812,0.0545380974210599,12.3021077272808,8.82410534587128e-35,1.0316232192788e-33,"EDIL3","10085","EGF like repeats and discoidin domains 3"
"ENSG00000070950",211.338632065276,-1.68792093383504,0.137306075079186,-12.2931263810549,9.8616880459372e-35,1.15201381971304e-33,"RAD18","56852","RAD18 E3 ubiquitin protein ligase"
"ENSG00000186871",93.40046139122,-3.01092162000326,0.244990199998202,-12.2899675988074,1.02547126372131e-34,1.19697808741647e-33,"ERCC6L","54821","ERCC excision repair 6 like, spindle assembly checkpoint helicase"
"ENSG00000117385",4893.34990332825,0.523263417420329,0.0425908169320492,12.285827206723,1.0793528150511e-34,1.25887521211573e-33,"P3H1","64175","prolyl 3-hydroxylase 1"
"ENSG00000167100",565.575988500558,1.16149073412607,0.0945446350769978,12.2851046299998,1.08904032074003e-34,1.26917068658755e-33,"SAMD14","201191","sterile alpha motif domain containing 14"
"ENSG00000094975",2219.96710637002,0.634830796127436,0.0517195822932901,12.2744764744513,1.24192522499707e-34,1.44620085000843e-33,"SUCO","51430","SUN domain containing ossification factor"
"ENSG00000186193",81.769207222397,-3.15700940872802,0.257373312228935,-12.2662656100095,1.37447753482274e-34,1.59929349753744e-33,"SAPCD2","89958","suppressor APC domain containing 2"
"ENSG00000155100",187.991529579324,-1.743965602425,0.142199830550808,-12.2641890336281,1.4101703209061e-34,1.63953135655229e-33,"OTUD6B","51633","OTU deubiquitinase 6B"
"ENSG00000213186",188.014458976671,-1.85994254593231,0.151660529014385,-12.2638537397947,1.41601916590136e-34,1.64503517903218e-33,"TRIM59","286827","tripartite motif containing 59"
"ENSG00000138768",2791.64487483872,-0.610703607645466,0.0498102351922769,-12.2606047790787,1.47395693344982e-34,1.71099611299124e-33,"USO1","8615","USO1 vesicle transport factor"
"ENSG00000149136",2036.85988204659,-0.696814806825554,0.0568350901916643,-12.2602920920103,1.47965571350877e-34,1.71626103750852e-33,"SSRP1","6749","structure specific recognition protein 1"
"ENSG00000095383",1022.13033235247,-0.852256006387115,0.0695268161824378,-12.2579466914004,1.52310472578228e-34,1.76527000190037e-33,"TBC1D2","55357","TBC1 domain family member 2"
"ENSG00000133816",10358.9310799989,-0.466959679953923,0.0381132700600881,-12.2518922993941,1.64121133556099e-34,1.90066185595501e-33,"MICAL2","9645","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"ENSG00000162521",1784.85509285038,0.68529225173665,0.0559559653152589,12.2469918600399,1.74343469067256e-34,2.01746160205357e-33,"RBBP4","5928","RB binding protein 4, chromatin remodeling factor"
"ENSG00000149503",454.866516601672,-1.19422623375102,0.0975383144168862,-12.2436628199951,1.81646201986418e-34,2.10031979945737e-33,"INCENP","3619","inner centromere protein"
"ENSG00000144810",5106.46002111017,0.508382258356747,0.0415247495156352,12.2428735702627,1.83421627359975e-34,2.11918769778314e-33,"COL8A1","1295","collagen type VIII alpha 1 chain"
"ENSG00000128524",1222.88051998841,0.747637166392976,0.0611005919355754,12.2361689585804,1.99215951148183e-34,2.29986865668254e-33,"ATP6V1F","9296","ATPase H+ transporting V1 subunit F"
"ENSG00000135069",1446.47934428655,-2.98312261414143,0.243816304514527,-12.2351235701044,2.01797507097682e-34,2.32785021088288e-33,"PSAT1","29968","phosphoserine aminotransferase 1"
"ENSG00000157933",1780.14596929959,-0.709301608936321,0.0580165056701451,-12.2258588438449,2.26178523124994e-34,2.60706088295794e-33,"SKI","6497","SKI proto-oncogene"
"ENSG00000145882",187.164069026162,-1.72680321036463,0.141279539718109,-12.2225993502673,2.35434465398873e-34,2.71163161787274e-33,"PCYOX1L","78991","prenylcysteine oxidase 1 like"
"ENSG00000123572",236.272731250418,-1.52139515142029,0.124494333301515,-12.2205976053191,2.41304297820839e-34,2.7770698986339e-33,"NRK","203447","Nik related kinase"
"ENSG00000169018",1361.97372007011,0.71320453869299,0.0583655298951394,12.2196190109873,2.44226568696193e-34,2.80851036207609e-33,"FEM1B","10116","fem-1 homolog B"
"ENSG00000118515",1488.6084484041,0.917453979226011,0.0750863997565152,12.2186438849254,2.47173449919418e-34,2.84018464183107e-33,"SGK1","6446","serum/glucocorticoid regulated kinase 1"
"ENSG00000185619",1336.82680799654,0.709608947392928,0.0580911535178019,12.2154390887671,2.57109576876131e-34,2.95205813014041e-33,"PCGF3","10336","polycomb group ring finger 3"
"ENSG00000127526",1253.8762889388,-0.763573405896666,0.0625216785872866,-12.2129383463472,2.65137613321443e-34,3.04186652172983e-33,"SLC35E1","79939","solute carrier family 35 member E1"
"ENSG00000256235",1196.22690336321,0.788896363456279,0.0646024661176704,12.2115518317728,2.69695488850415e-34,3.09175387917562e-33,"SMIM3","85027","small integral membrane protein 3"
"ENSG00000164305",636.29664247171,-0.950781197213236,0.0779041737940742,-12.2044962536469,2.94123165262499e-34,3.36917172382213e-33,"CASP3","836","caspase 3"
"ENSG00000108306",435.282042419406,1.19050683632351,0.0976207003044357,12.1952294196912,3.29574496292962e-34,3.772336786894e-33,"FBXL20","84961","F-box and leucine rich repeat protein 20"
"ENSG00000163874",213.558943046181,1.67978655033062,0.13774622724145,12.1947917120531,3.31350156781459e-34,3.78972109546794e-33,"ZC3H12A","80149","zinc finger CCCH-type containing 12A"
"ENSG00000125848",199.650095907471,1.82799949708751,0.149922809007906,12.1929378803935,3.38976612322463e-34,3.87394340682077e-33,"FLRT3","23767","fibronectin leucine rich transmembrane protein 3"
"ENSG00000118579",850.740188743467,0.856686698535099,0.0702852346643627,12.1887150640684,3.57006010120915e-34,4.07683179049844e-33,"MED28","80306","mediator complex subunit 28"
"ENSG00000136999",208.624713034725,1.73820713097306,0.142673808028215,12.1830850034459,3.82533397858686e-34,4.36496345862881e-33,"CCN3","4856","cellular communication network factor 3"
"ENSG00000101665",507.748585696702,1.14447386637631,0.0939452440880474,12.1823502348207,3.85995985260498e-34,4.40107014415254e-33,"SMAD7","4092","SMAD family member 7"
"ENSG00000162063",289.064191665564,-1.43902141967166,0.118234328875982,-12.1709272878021,4.44009484746155e-34,5.0586223459033e-33,"CCNF","899","cyclin F"
"ENSG00000094804",151.872503780832,-2.13927748910244,0.175807313683885,-12.1683077016296,4.58489655039191e-34,5.21956510065449e-33,"CDC6","990","cell division cycle 6"
"ENSG00000136448",2155.30837159735,-0.613151620492798,0.050394344330312,-12.1670720919369,4.65481551885685e-34,5.29507695953847e-33,"NMT1","4836","N-myristoyltransferase 1"
"ENSG00000197312",629.759400075765,0.971457140162071,0.0799150799382665,12.1561179806428,5.3228595634285e-34,6.05034437587242e-33,"DDI2","84301","DNA damage inducible 1 homolog 2"
"ENSG00000129003",1512.9911645932,0.829669609191282,0.0682579565899335,12.1549142494201,5.4018439933163e-34,6.13539694206226e-33,"VPS13C","54832","vacuolar protein sorting 13 homolog C"
"ENSG00000163431",648.670543428421,-2.82926158026152,0.232844473053943,-12.150864236344,5.67623762787595e-34,6.44209307397552e-33,"LMOD1","25802","leiomodin 1"
"ENSG00000168090",1806.4293177138,-0.658333440264469,0.0541816128996496,-12.1504954362244,5.70190169726135e-34,6.4662457833508e-33,"COPS6","10980","COP9 signalosome subunit 6"
"ENSG00000168824",98.7057455599554,3.01075542254412,0.247873958291646,12.1463159877477,6.0009206974046e-34,6.8001216566442e-33,"NSG1","27065","neuronal vesicle trafficking associated 1"
"ENSG00000121621",159.804551144518,-1.94494554363695,0.160513903531308,-12.116991119449,8.58535191731294e-34,9.72128029071643e-33,"KIF18A","81930","kinesin family member 18A"
"ENSG00000149257",17453.2706387159,-0.534331532903308,0.0440995349019023,-12.1164890761753,8.63809006618798e-34,9.77349546292465e-33,"SERPINH1","871","serpin family H member 1"
"ENSG00000139233",224.918942191458,-1.54639402603087,0.127675146319317,-12.1119424618736,9.13059197887642e-34,1.03228164027849e-32,"LLPH","84298","LLP homolog, long-term synaptic facilitation factor"
"ENSG00000011028",11399.7780087561,0.541967891740679,0.0447632214982083,12.1074371683095,9.64611622009997e-34,1.08973046486489e-32,"MRC2","9902","mannose receptor C type 2"
"ENSG00000170775",730.655050204241,0.91588418631105,0.0756475143138752,12.1072608216958,9.66687248927896e-34,1.09123976057247e-32,"GPR37","2861","G protein-coupled receptor 37"
"ENSG00000168393",398.08702888234,-1.19534829813075,0.0987341952256721,-12.1067305546837,9.72955337917906e-34,1.09747576877988e-32,"DTYMK","1841","deoxythymidylate kinase"
"ENSG00000107104",521.150777522552,-1.0374728389466,0.0857260372036669,-12.1021905687975,1.02830014545422e-33,1.15901759709943e-32,"KANK1","23189","KN motif and ankyrin repeat domains 1"
"ENSG00000013588",783.401810038254,-1.02385810475749,0.0846117541754991,-12.1006604192821,1.04764926398251e-33,1.17992498021358e-32,"GPRC5A","9052","G protein-coupled receptor class C group 5 member A"
"ENSG00000198860",373.008493722659,-1.22988641479337,0.101668644676876,-12.0970080667663,1.09530838294758e-33,1.23266055545451e-32,"TSEN15","116461","tRNA splicing endonuclease subunit 15"
"ENSG00000158669",1873.4123916517,0.639702764887797,0.0528825842154094,12.0966623393831,1.0999298017159e-33,1.23691801025277e-32,"GPAT4","137964","glycerol-3-phosphate acyltransferase 4"
"ENSG00000163491",142.818009557937,2.07230064530167,0.171446715082613,12.0871411522998,1.23510081968475e-33,1.38786576493746e-32,"NEK10","152110","NIMA related kinase 10"
"ENSG00000144554",150.096850302816,-2.09867755890384,0.173739056433797,-12.0794805841687,1.35573427305917e-33,1.52110292507338e-32,"FANCD2","2177","FA complementation group D2"
"ENSG00000012822",1448.5848772585,0.703088821913416,0.0582050063781529,12.0795248667358,1.35500436778699e-33,1.52110292507338e-32,"CALCOCO1","57658","calcium binding and coiled-coil domain 1"
"ENSG00000102384",125.278869218988,-2.26344965593297,0.187428128624176,-12.0763605364249,1.40815705427077e-33,1.57871954245523e-32,"CENPI","2491","centromere protein I"
"ENSG00000117410",1576.47066084479,0.728816584418364,0.0603629395424653,12.0739080956394,1.45077188781376e-33,1.62526108069888e-32,"ATP6V0B","533","ATPase H+ transporting V0 subunit b"
"ENSG00000136450",2148.98759753827,-0.674463671526922,0.0558637413007902,-12.073370952643,1.46027521383479e-33,1.63466619915921e-32,"SRSF1","6426","serine and arginine rich splicing factor 1"
"ENSG00000133612",1299.57258598647,0.733923208534956,0.0608014602863103,12.0708154882951,1.50634110022187e-33,1.68495501081679e-32,"AGAP3","116988","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
"ENSG00000166197",1115.68512706749,-0.799956425112109,0.0663283760709508,-12.0605459156184,1.70648007153258e-33,1.90737931631756e-32,"NOLC1","9221","nucleolar and coiled-body phosphoprotein 1"
"ENSG00000225697",361.677089606083,1.35680924878052,0.112506756170067,12.0598024062621,1.72195537948279e-33,1.92321950559342e-32,"SLC26A6","65010","solute carrier family 26 member 6"
"ENSG00000145860",2348.06885666349,0.581018675370238,0.0481872312469737,12.0575235458611,1.77026095905007e-33,1.97567550603818e-32,"RNF145","153830","ring finger protein 145"
"ENSG00000129317",485.694658969882,-1.12335806082563,0.0932151928145972,-12.0512335694028,1.91068837146112e-33,2.13078580744802e-32,"PUS7L","83448","pseudouridine synthase 7 like"
"ENSG00000198833",1292.65475881955,-0.755561110613065,0.0627100862444235,-12.0484782570404,1.97563587987824e-33,2.20155073804558e-32,"UBE2J1","51465","ubiquitin conjugating enzyme E2 J1"
"ENSG00000099341",2290.70534009489,-0.632859669302475,0.0525451255607885,-12.0441175570193,2.0829346153679e-33,2.31936734453872e-32,"PSMD8","5714","proteasome 26S subunit, non-ATPase 8"
"ENSG00000107819",1069.3383702425,-0.79014306233498,0.0656207420079137,-12.0410565037453,2.16169269074119e-33,2.40524992150796e-32,"SFXN3","81855","sideroflexin 3"
"ENSG00000151729",204.092582447035,-1.75726117354878,0.145958505846966,-12.0394571275704,2.20401243014409e-33,2.45048978103587e-32,"SLC25A4","291","solute carrier family 25 member 4"
"ENSG00000148358",1915.12078816021,-0.677051601860143,0.0562423029081477,-12.0381201844788,2.24001884151819e-33,2.4886474388373e-32,"GPR107","57720","G protein-coupled receptor 107"
"ENSG00000129351",4265.8970901399,-0.511241490640165,0.0424840032313889,-12.033740979062,2.36210005172662e-33,2.62230430121705e-32,"ILF3","3609","interleukin enhancer binding factor 3"
"ENSG00000091428",178.710159644207,1.84032861895117,0.152948531906924,12.0323392189936,2.4025566646967e-33,2.66521210758911e-32,"RAPGEF4","11069","Rap guanine nucleotide exchange factor 4"
"ENSG00000142676",6541.68685868825,-0.484958964127327,0.0403219751904204,-12.0271629015471,2.55800536223593e-33,2.83552299883012e-32,"RPL11","6135","ribosomal protein L11"
"ENSG00000196975",1033.33256048358,0.803732622651555,0.0668392415599677,12.0248615019135,2.630287796827e-33,2.91345841999892e-32,"ANXA4","307","annexin A4"
"ENSG00000100354",797.664065892095,1.01782419533877,0.0847290124427018,12.0126998532773,3.04731170864859e-33,3.37284598270077e-32,"TNRC6B","23112","trinucleotide repeat containing adaptor 6B"
"ENSG00000177076",97.1484461411842,2.73659755325141,0.227923182231623,12.0066661339889,3.27795095620462e-33,3.62540392862391e-32,"ACER2","340485","alkaline ceramidase 2"
"ENSG00000139826",524.432516935831,1.03418861741659,0.0862671364643672,11.9882108042819,4.09658134133976e-33,4.52741281723796e-32,"ABHD13","84945","abhydrolase domain containing 13"
"ENSG00000070756",11030.2578302539,-0.467310238505473,0.0389999819694848,-11.9823193475094,4.39843334183657e-33,4.85737167106712e-32,"PABPC1","26986","poly(A) binding protein cytoplasmic 1"
"ENSG00000172466",1470.0241733263,0.703138285483883,0.0587049494184175,11.977495806568,4.6619378274991e-33,5.14451987336737e-32,"ZNF24","7572","zinc finger protein 24"
"ENSG00000135968",1045.5570168771,0.771356629708153,0.0644127853658307,11.9752099731017,4.79222801410478e-33,5.28434470254872e-32,"GCC2","9648","GRIP and coiled-coil domain containing 2"
"ENSG00000142002",1285.59441592029,-0.714685703024499,0.0596998489705167,-11.9713150928984,5.02261530771106e-33,5.53425438760037e-32,"DPP9","91039","dipeptidyl peptidase 9"
"ENSG00000105953",1451.03256973373,-0.703005727723975,0.058726074012655,-11.9709301114269,5.04597633994557e-33,5.55584588951918e-32,"OGDH","4967","oxoglutarate dehydrogenase"
"ENSG00000142599",1448.30090895099,-0.728832876545204,0.0608942360765157,-11.9688319207979,5.17520616550803e-33,5.69388454630167e-32,"RERE","473","arginine-glutamic acid dipeptide repeats"
